Scenario,Year,Location,Stock/ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS,count_value,min_value,max_value
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Cr,e-f/s,0.0515,wt%,2,8,0.0024,0.1300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Cu,e-f/s,0.3352,wt%,2,14,0.0031,20.6800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Fe,e-f/s,18.0950,wt%,2,24,4.5800,27.4100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,In,e-f/s,0.0445,wt%,2,4,0.0310,0.0480
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,K,e-f/s,0.5444,wt%,2,19,0.0500,2.5100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Mg,e-f/s,1.2500,wt%,2,20,0.3600,10.8600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Mn,e-f/s,0.5650,wt%,2,18,0.0835,2.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Na,e-f/s,0.2378,wt%,2,13,0.0050,4.2200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Ni,e-f/s,0.0115,wt%,2,12,0.0026,1.6500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,P,e-f/s,0.1528,wt%,2,16,0.0600,0.8700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Pb,e-f/s,1.2700,wt%,2,21,0.0036,21.7200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Rb,e-f/s,0.0053,wt%,2,3,0.0027,0.0060
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,S,e-f/s,1.7700,wt%,2,13,0.2960,18.4500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Sb,e-f/s,0.0009,wt%,2,7,0.0002,0.4400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Sc,e-f/s,0.0019,wt%,2,2,0.0018,0.0019
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Se,e-f/s,0.0280,wt%,2,4,0.0270,0.0340
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Si,e-f/s,10.2200,wt%,2,21,1.9900,71.0200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Sn,e-f/s,0.0003,wt%,2,4,0.0001,0.0260
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Sr,e-f/s,0.0257,wt%,2,6,0.0085,0.0590
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Ti,e-f/s,0.3461,wt%,2,17,0.0900,1.9700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Tl,e-f/s,0.0086,wt%,2,1,0.0086,0.0086
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,V,e-f/s,0.0071,wt%,2,3,0.0050,0.0141
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Zn,e-f/s,2.7700,wt%,2,24,0.0000,11.5300
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,Zr,e-f/s,0.0109,wt%,2,3,0.0041,0.0156
OBS/BAU/REC/CIR,n/a,n/a,SLASH_slagsMetallurgical,10 05 01,n/a,n/a,otherOrUndefinedElements,e-f/s,47.4402,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Ag,e-f/s,0.0180,wt%,2,3,0.0020,0.0180
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Al,e-f/s,1.4500,wt%,2,19,0.2800,18.5500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,As,e-f/s,0.1980,wt%,2,10,0.0579,1.0800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Ba,e-f/s,0.7800,wt%,2,3,0.0590,0.7800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Ca,e-f/s,2.0800,wt%,2,16,0.0800,8.6500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Cd,e-f/s,0.0700,wt%,2,10,0.0433,0.1000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Cl,e-f/s,0.0750,wt%,2,2,0.0500,0.1000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Co,e-f/s,0.0500,wt%,2,3,0.0500,0.0500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Cr,e-f/s,1.3600,wt%,2,3,1.3600,1.3600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Cu,e-f/s,0.3150,wt%,2,6,0.0900,0.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,F,e-f/s,0.0100,wt%,2,2,0.0100,0.0100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Fe,e-f/s,29.7300,wt%,2,21,12.4300,77.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,In,e-f/s,0.0230,wt%,2,2,0.0230,0.0230
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,K,e-f/s,0.3600,wt%,2,12,0.1700,5.2200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Mg,e-f/s,0.4600,wt%,2,14,0.1700,3.0100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Mn,e-f/s,0.0929,wt%,2,5,0.0400,0.4900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Mo,e-f/s,0.0006,wt%,2,1,0.0006,0.0006
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Na,e-f/s,1.9500,wt%,2,13,0.1500,5.4000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Ni,e-f/s,0.9500,wt%,2,3,0.3000,0.9500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,P,e-f/s,0.0600,wt%,2,3,0.0330,0.0600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Pb,e-f/s,4.3650,wt%,2,16,2.6900,7.3700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,S,e-f/s,20.0950,wt%,2,16,8.4000,40.0200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Sb,e-f/s,0.0800,wt%,2,3,0.0450,0.0800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Si,e-f/s,6.4400,wt%,2,19,0.1500,20.2700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Sn,e-f/s,0.0700,wt%,2,1,0.0700,0.0700
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Ti,e-f/s,0.1200,wt%,2,7,0.0540,0.2400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,Zn,e-f/s,6.8700,wt%,2,18,2.4000,17.6000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,11 02 02*,n/a,n/a,otherOrUndefinedElements,e-f/s,21.9276,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Al,e-f/s,0.0010,wt%,2,5,0.0008,5.9
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,As,e-f/s,0.0049,wt%,2,14,0.0026,0.0074
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Au,e-f/s,0.0003,wt%,2,1,0.0003,0.00025
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,B,e-f/s,0.0200,wt%,2,1,0.0200,0.02
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ba,e-f/s,0.1574,wt%,2,14,0.0907,0.1879
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Be,e-f/s,0.0001,wt%,2,4,0.0001,0.00014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ca,e-f/s,0.0016,wt%,2,5,0.0011,20.1
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Cd,e-f/s,0.0003,wt%,2,5,0.0001,0.000446
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ce,e-f/s,0.0043,wt%,2,10,0.0029,0.0051
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Cl,e-f/s,0.9008,wt%,2,10,0.5430,1.16
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Co,e-f/s,0.0039,wt%,2,15,0.0025,0.0119
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Cr,e-f/s,0.0621,wt%,2,15,0.0434,0.088
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Cu,e-f/s,0.1669,wt%,2,15,0.1104,0.34
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Fe,e-f/s,0.0016,wt%,2,5,0.0012,6.1
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ga,e-f/s,0.0013,wt%,2,10,0.0012,0.0014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Gd,e-f/s,0.0004,wt%,2,1,0.0004,0.00035
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Hf,e-f/s,0.0003,wt%,2,10,0.0003,0.0007
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,4,0.0000,0.00001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,In,e-f/s,0.0001,wt%,2,1,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,K,e-f/s,0.0001,wt%,2,5,0.0001,1.1
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,La,e-f/s,0.0017,wt%,2,10,0.0006,0.0035
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Mg,e-f/s,0.0002,wt%,2,5,0.0002,1.4
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Mn,e-f/s,0.0000,wt%,2,5,0.0000,0.11
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Mo,e-f/s,0.0015,wt%,2,14,0.0010,0.0027
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Na,e-f/s,0.0004,wt%,2,5,0.0003,2.5
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Nb,e-f/s,0.0011,wt%,2,10,0.0010,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Nd,e-f/s,0.0018,wt%,2,10,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ni,e-f/s,0.0144,wt%,2,15,0.0102,0.0346
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,O,e-f/s,0.0043,wt%,2,3,0.0043,0.00511
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,P,e-f/s,0.0002,wt%,2,5,0.0001,0.5
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Pb,e-f/s,0.0913,wt%,2,15,0.0312,0.16
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Rb,e-f/s,0.0030,wt%,2,10,0.0024,0.0034
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,S,e-f/s,0.9500,wt%,2,15,0.3170,1.774
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Sb,e-f/s,0.0111,wt%,2,2,0.0080,0.0141
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Sc,e-f/s,0.0012,wt%,2,10,0.0003,0.0018
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Se,e-f/s,0.0001,wt%,2,3,0.0001,0.000102
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Si,e-f/s,0.0051,wt%,2,5,0.0043,16
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Sn,e-f/s,0.0053,wt%,2,15,0.0017,0.0498
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Sr,e-f/s,0.0499,wt%,2,11,0.0378,0.0681
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Th,e-f/s,0.0007,wt%,2,10,0.0005,0.0013
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Ti,e-f/s,0.0001,wt%,2,5,0.0001,0.87
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,U,e-f/s,0.0003,wt%,2,10,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,V,e-f/s,0.0078,wt%,2,14,0.0048,0.009
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Y,e-f/s,0.0015,wt%,2,11,0.0011,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Zn,e-f/s,0.3830,wt%,2,15,0.1380,0.874
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,Zr,e-f/s,0.0180,wt%,2,10,0.0143,0.0256
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 11*,n/a,n/a,otherOrUndefinedElements,e-f/s,97.1190,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Al,e-f/s,3.2000,wt%,2,19,1.4000,15
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,As,e-f/s,0.0009,wt%,2,15,0.0000,0.0074
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Ca,e-f/s,11.7550,wt%,2,30,3.7000,20.73
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Cd,e-f/s,0.0012,wt%,2,4,0.0001,0.0026
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Co,e-f/s,0.0012,wt%,2,4,0.0009,0.00478
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Cr,e-f/s,0.0148,wt%,2,15,0.0078,0.0917
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Cu,e-f/s,0.0864,wt%,2,15,0.0505,0.141
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Fe,e-f/s,7.2000,wt%,2,19,1.6000,36.65
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,4,0.0000,0.0000098
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,K,e-f/s,0.8350,wt%,2,18,0.5300,9.41
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Mg,e-f/s,1.9300,wt%,2,29,0.5000,2.8
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Mn,e-f/s,0.0800,wt%,2,1,0.0800,0.08
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Na,e-f/s,0.2900,wt%,2,13,0.1000,0.57
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Ni,e-f/s,0.0092,wt%,2,14,0.0010,0.0279
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,O,e-f/s,9.8900,wt%,2,1,9.8900,9.89
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,P,e-f/s,9.5050,wt%,2,30,5.8000,19.61
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Pb,e-f/s,0.0103,wt%,2,15,0.0003,0.0285
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Si,e-f/s,17.8600,wt%,2,1,17.8600,17.86
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Sr,e-f/s,0.0395,wt%,2,4,0.0319,0.0517
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Ti,e-f/s,0.7500,wt%,2,1,0.7500,0.75
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,Zn,e-f/s,0.2700,wt%,2,15,0.0610,0.61
OBS/BAU/REC/CIR,n/a,n/a,SLASH_bottomAshesWasteInc,19 01 12,n/a,n/a,otherOrUndefinedElements,e-f/s,36.2715,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ag,e-f/s,0.0073,wt%,2,1,0.0073,0.00734
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Al,e-f/s,3.4025,wt%,2,4,1.4800,3.79
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,As,e-f/s,0.0082,wt%,2,1,0.0082,0.0082
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ba,e-f/s,0.1784,wt%,2,4,0.1400,0.2901
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Bi,e-f/s,0.0423,wt%,2,1,0.0423,0.0423
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Br,e-f/s,0.3563,wt%,2,3,0.2798,0.37
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ca,e-f/s,16.3950,wt%,2,4,15.1150,19.15
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Cd,e-f/s,0.0310,wt%,2,4,0.0227,0.0356
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ce,e-f/s,0.0016,wt%,2,1,0.0016,0.00163
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Cl,e-f/s,10.3010,wt%,2,3,9.7050,10.69
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Co,e-f/s,0.0042,wt%,2,1,0.0042,0.00418
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Cr,e-f/s,0.0568,wt%,2,4,0.0297,0.0676
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Cu,e-f/s,0.3237,wt%,2,4,0.2544,0.67
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Dy,e-f/s,0.0001,wt%,2,1,0.0001,0.00007
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Er,e-f/s,0.0000,wt%,2,1,0.0000,0.00003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Fe,e-f/s,1.9878,wt%,2,4,1.3300,2.161
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ga,e-f/s,0.0010,wt%,2,1,0.0010,0.001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Gd,e-f/s,0.0001,wt%,2,1,0.0001,0.00011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Hf,e-f/s,0.0001,wt%,2,1,0.0001,0.00011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Hg,e-f/s,0.0032,wt%,2,1,0.0032,0.00315
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ho,e-f/s,0.0000,wt%,2,1,0.0000,0.00001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,In,e-f/s,0.0014,wt%,2,1,0.0014,0.00135
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,K,e-f/s,4.6435,wt%,2,4,4.5250,6.73
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,La,e-f/s,0.0012,wt%,2,1,0.0012,0.00117
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Mg,e-f/s,1.3812,wt%,2,4,1.0600,1.509
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Mn,e-f/s,0.0784,wt%,2,4,0.0761,0.18
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Mo,e-f/s,0.0061,wt%,2,1,0.0061,0.00606
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Na,e-f/s,4.7550,wt%,2,4,4.3100,5.85
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Nd,e-f/s,0.0005,wt%,2,1,0.0005,0.00054
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Ni,e-f/s,0.0117,wt%,2,1,0.0117,0.0117
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,P,e-f/s,0.4600,wt%,2,1,0.4600,0.46
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Pb,e-f/s,1.0798,wt%,2,4,0.9108,1.28
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Pr,e-f/s,0.0001,wt%,2,1,0.0001,0.00014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Rb,e-f/s,0.0187,wt%,2,1,0.0187,0.0187
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Rh,e-f/s,0.0001,wt%,2,1,0.0001,0.00011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,S,e-f/s,5.7890,wt%,2,4,4.7610,8.12
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Sb,e-f/s,0.2682,wt%,2,4,0.2100,0.3037
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Sc,e-f/s,0.0001,wt%,2,1,0.0001,0.00014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_flyAshesWasteInc,19 01 13*,n/a,n/a,Se,e-f/s,0.0037,wt%,2,1,0.0037,0.00371
