Scenario,Year,Location,Stock/ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS,count_value,min_value,max_value
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Al,e-f/s,8.2563,wt%,2,5,3.9112,12.4903
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ca,e-f/s,4.4311,wt%,2,5,2.9517,14.0794
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ce,e-f/s,0.0404,wt%,2,10,0.0076,0.0729
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Dy,e-f/s,0.0021,wt%,2,10,0.0003,0.0043
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Er,e-f/s,0.0014,wt%,2,10,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Eu,e-f/s,0.0004,wt%,2,10,0.0001,0.0014
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Fe,e-f/s,30.2851,wt%,2,5,29.4458,33.0269
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ga,e-f/s,0.0115,wt%,2,1,0.0115,0.0115
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Gd,e-f/s,0.0017,wt%,2,10,0.0001,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ho,e-f/s,0.0004,wt%,2,10,0.0001,0.0008
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,La,e-f/s,0.0123,wt%,2,10,0.0019,0.0356
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Lu,e-f/s,0.0002,wt%,2,10,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Na,e-f/s,3.1529,wt%,2,4,1.7805,6.0832
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Nd,e-f/s,0.0106,wt%,2,10,0.0016,0.0347
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Pr,e-f/s,0.0029,wt%,2,10,0.0005,0.0103
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,REE,e-f/s,0.1020,wt%,2,1,0.1020,0.1020
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Sc,e-f/s,0.0085,wt%,2,3,0.0075,0.0121
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Si,e-f/s,4.3939,wt%,2,5,1.4304,6.3104
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Sm,e-f/s,0.0021,wt%,2,10,0.0003,0.0068
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Tb,e-f/s,0.0003,wt%,2,10,0.0003,0.0052
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Ti,e-f/s,3.5361,wt%,2,5,3.1166,5.4061
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Tm,e-f/s,0.0002,wt%,2,10,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,V,e-f/s,0.1226,wt%,2,1,0.1226,0.1226
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Y,e-f/s,0.0109,wt%,2,10,0.0018,0.0180
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,Yb,e-f/s,0.0015,wt%,2,10,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_sludgesMetallurgical,01 03 09,n/a,n/a,otherOrUndefinedElements,e-f/s,45.6125,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Al,e-f/s,2.4514,wt%,2,32,0.0000,9.3000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,As,e-f/s,0.0006,wt%,2,8,0.0000,0.0562
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,B,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ba,e-f/s,0.0270,wt%,2,4,0.0000,0.0500
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Br,e-f/s,0.0004,wt%,2,1,0.0004,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ca,e-f/s,14.4403,wt%,2,36,0.0000,32.8758
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cd,e-f/s,0.0002,wt%,2,7,0.0000,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cl,e-f/s,0.0570,wt%,2,16,0.0000,0.6400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Co,e-f/s,0.0001,wt%,2,2,0.0000,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cr,e-f/s,0.0053,wt%,2,9,0.0000,0.0274
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Cu,e-f/s,0.0063,wt%,2,8,0.0000,0.0479
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Fe,e-f/s,1.7450,wt%,2,30,0.0000,5.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,3,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,K,e-f/s,5.1159,wt%,2,36,0.0000,26.6643
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mg,e-f/s,2.7007,wt%,2,36,0.0000,28.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mn,e-f/s,0.0778,wt%,2,18,0.0000,1.5600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Mo,e-f/s,0.0001,wt%,2,4,0.0000,0.0047
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Na,e-f/s,0.3600,wt%,2,27,0.0000,3.9900
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ni,e-f/s,0.0038,wt%,2,8,0.0000,0.0218
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,P,e-f/s,0.4408,wt%,2,29,0.0000,5.3100
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Pb,e-f/s,0.0011,wt%,2,7,0.0000,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Rb,e-f/s,0.0091,wt%,2,1,0.0091,0.0091
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,S,e-f/s,0.1000,wt%,2,27,0.0000,1.7000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sb,e-f/s,0.0002,wt%,2,1,0.0002,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sc,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Si,e-f/s,22.7173,wt%,2,27,0.0250,48.8800
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sn,e-f/s,0.0004,wt%,2,1,0.0004,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Sr,e-f/s,0.0382,wt%,2,10,0.0085,0.1251
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Ti,e-f/s,0.1400,wt%,2,25,0.0000,3.7665
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,V,e-f/s,0.0041,wt%,2,4,0.0000,0.0095
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Zn,e-f/s,0.0161,wt%,2,15,0.0000,0.2258
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,Zr,e-f/s,0.0133,wt%,2,3,0.0074,0.0222
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_B,n/a,n/a,otherOrUndefinedElements,e-f/s,49.5274,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ag,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Al,e-f/s,10.1749,wt%,2,2,5.7000,14.6499
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,As,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ba,e-f/s,0.0510,wt%,2,1,0.0510,0.0510
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Be,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,C,e-f/s,1.3200,wt%,2,1,1.3200,1.3200
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ca,e-f/s,17.8100,wt%,2,2,13.6200,22.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cd,e-f/s,0.0001,wt%,2,1,0.0001,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ce,e-f/s,0.0070,wt%,2,1,0.0070,0.0070
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Co,e-f/s,0.0023,wt%,2,2,0.0016,0.0030
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cr,e-f/s,0.0234,wt%,2,2,0.0068,0.0400
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Cu,e-f/s,0.0061,wt%,2,2,0.0045,0.0077
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Dy,e-f/s,0.0006,wt%,2,1,0.0006,0.0006
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Er,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Eu,e-f/s,0.0002,wt%,2,1,0.0002,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Fe,e-f/s,5.8800,wt%,2,2,4.5000,7.2600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ga,e-f/s,0.0039,wt%,2,1,0.0039,0.0039
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Gd,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Hg,e-f/s,0.0000,wt%,2,1,0.0000,0.0000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ho,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,K,e-f/s,1.1622,wt%,2,1,1.1622,1.1622
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,La,e-f/s,0.0035,wt%,2,1,0.0035,0.0035
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Mg,e-f/s,2.3123,wt%,2,2,1.7247,2.9000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Mn,e-f/s,0.1432,wt%,2,2,0.0230,0.2634
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Na,e-f/s,1.0185,wt%,2,2,0.2685,1.7685
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Nb,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Nd,e-f/s,0.0036,wt%,2,1,0.0036,0.0036
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ni,e-f/s,0.0292,wt%,2,2,0.0093,0.0490
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,P,e-f/s,0.2138,wt%,2,1,0.2138,0.2138
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Pb,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Pr,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,S,e-f/s,0.2523,wt%,2,1,0.2523,0.2523
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sb,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sc,e-f/s,0.0021,wt%,2,1,0.0021,0.0021
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Si,e-f/s,27.0011,wt%,2,1,27.0011,27.0011
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sm,e-f/s,0.0012,wt%,2,1,0.0012,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Sr,e-f/s,0.0650,wt%,2,1,0.0650,0.0650
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ta,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Tb,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Th,e-f/s,0.0012,wt%,2,1,0.0012,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Ti,e-f/s,0.2175,wt%,2,1,0.2175,0.2175
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Tm,e-f/s,0.0003,wt%,2,1,0.0003,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,V,e-f/s,0.0175,wt%,2,1,0.0175,0.0175
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,Zn,e-f/s,0.0210,wt%,2,1,0.0210,0.0210
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 01_C,n/a,n/a,otherOrUndefinedElements,e-f/s,32.2479,wt%,filledDataGap,n/a,n/a,n/a
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ag,e-f/s,0.0005,wt%,2,1,0.0005,0.0005
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Al,e-f/s,12.7655,wt%,2,3,4.7000,15.6706
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,As,e-f/s,0.0041,wt%,3,36,0.0010,0.0162
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Au,e-f/s,0.0001,wt%,3,12,0.0001,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,B,e-f/s,0.0259,wt%,3,23,0.0024,0.0534
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ba,e-f/s,0.1175,wt%,3,24,0.0311,0.3134
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Be,e-f/s,0.0008,wt%,3,24,0.0003,0.0034
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Bi,e-f/s,0.0001,wt%,3,12,0.0000,0.0002
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,C,e-f/s,2.5600,wt%,2,2,0.1600,4.9600
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ca,e-f/s,10.1792,wt%,2,3,4.0952,21.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Cd,e-f/s,0.0001,wt%,3,36,0.0000,0.0006
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ce,e-f/s,0.0124,wt%,3,14,0.0031,0.0173
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Co,e-f/s,0.0035,wt%,3,26,0.0016,0.0112
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Cr,e-f/s,0.0153,wt%,3,26,0.0047,0.0380
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Cu,e-f/s,0.0071,wt%,3,38,0.0013,0.0254
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Dy,e-f/s,0.0008,wt%,3,14,0.0003,0.0012
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Er,e-f/s,0.0005,wt%,3,14,0.0002,0.0007
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Eu,e-f/s,0.0002,wt%,3,14,0.0001,0.0004
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Fe,e-f/s,6.3368,wt%,2,3,5.5000,6.8963
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ga,e-f/s,0.0045,wt%,2,1,0.0045,0.0045
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Gd,e-f/s,0.0009,wt%,3,14,0.0003,0.0015
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ge,e-f/s,0.0007,wt%,3,23,0.0001,0.0061
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Hg,e-f/s,0.0000,wt%,3,36,0.0000,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ho,e-f/s,0.0002,wt%,3,14,0.0001,0.0003
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,K,e-f/s,2.3908,wt%,2,3,1.4943,2.5984
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,La,e-f/s,0.0060,wt%,3,14,0.0016,0.0082
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Li,e-f/s,0.0165,wt%,3,46,0.0036,0.0924
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Lu,e-f/s,0.0001,wt%,3,13,0.0000,0.0001
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Mg,e-f/s,2.1951,wt%,2,3,1.6161,2.5000
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Mn,e-f/s,0.0430,wt%,2,3,0.0245,0.1717
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Mo,e-f/s,0.0010,wt%,3,35,0.0002,0.0022
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Na,e-f/s,0.5270,wt%,2,4,0.2077,1.0362
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Nb,e-f/s,0.0010,wt%,2,1,0.0010,0.0010
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Nd,e-f/s,0.0054,wt%,3,14,0.0013,0.0081
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ni,e-f/s,0.0087,wt%,3,38,0.0020,0.0520
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,P,e-f/s,0.1964,wt%,2,3,0.0873,0.2182
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Pb,e-f/s,0.0059,wt%,3,36,0.0003,0.1075
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Pr,e-f/s,0.0014,wt%,3,14,0.0003,0.0021
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Rb,e-f/s,0.0108,wt%,3,23,0.0022,0.0202
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,REE,e-f/s,0.0255,wt%,2,1,0.0255,0.0255
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,S,e-f/s,0.5847,wt%,2,3,0.3244,1.5219
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Sb,e-f/s,0.0004,wt%,3,36,0.0000,0.0120
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Sc,e-f/s,0.0023,wt%,3,14,0.0002,0.0045
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Se,e-f/s,0.0006,wt%,3,32,0.0001,0.0030
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Si,e-f/s,23.1175,wt%,2,2,22.3434,23.8916
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Sm,e-f/s,0.0011,wt%,3,14,0.0003,0.0017
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Sn,e-f/s,0.0008,wt%,3,23,0.0004,0.0015
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Sr,e-f/s,0.0665,wt%,3,24,0.0131,0.4406
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Ta,e-f/s,0.0020,wt%,2,1,0.0020,0.0020
OBS/BAU/REC/CIR,n/a,n/a,SLASH_ashesEnergyProductionGenerated,10 01 02,n/a,n/a,Tb,e-f/s,0.0002,wt%,3,14,0.0000,0.0005
